Boditi town,82493,SNNP,1
Tebela town,26682,SNNP,1
Gesuba town,26101,SNNP,1
Gununo hamus town,25967,SNNP,1
Hobicha  Abaya,48493,SNNP,1
Kawo Koisha,70301,SNNP,1
Abela abaya,37387,SNNP,1
Bayera Koisha,62345,SNNP,1
Salamago,37699,SNNP,1
South Ari,163110,SNNP,1
North Ari,90746,SNNP,1
Hamer,81037,SNNP,1
Bena Tsemay,71510,SNNP,1
Dasenech /Kuraz,71331,SNNP,1
Malie,112384,SNNP,1
Nyngatom,23258,SNNP,1
Jinka town,53245,SNNP,1
Boko Dawula,38574,SNNP,1
Wub Ari,42656,SNNP,1
Anderacha,32601,SNNP,1
Masha,46271,SNNP,1
Yeki,144623,SNNP,1
Tepi,49405,SNNP,1
Masha town,13506,SNNP,1
Saylem,55469,SNNP,1
Gesha,114886,SNNP,1
Gewata,96684,SNNP,1
Gimbo,113751,SNNP,1
Adiyio,144285,SNNP,1
Tullo,86123,SNNP,1
Cheta,44152,SNNP,1
Decha,124146,SNNP,1
Chena,101410,SNNP,1
Bita,100473,SNNP,1
Bonga town,64803,SNNP,1
Goba (SP),43029,SNNP,1
Shisho Ande,85049,SNNP,1
Wacha,32518,SNNP,1
Selamber town,34640,SNNP,1
Boreda,91753,SNNP,1
Mirab Abaya,104439,SNNP,1
Chencha Zuriya,114361,SNNP,1
Ezo /Kogota,40612,SNNP,1
Dita,113067,SNNP,1
Daramalo,109334,SNNP,1
Chencha,91023,SNNP,1
Kemba,132136,SNNP,1
Kemba town,28339,SNNP,1
Gerese,159944,SNNP,1
Bonke,55879,SNNP,1
Arba Minch Zuria,75779,SNNP,1
Gacho Baba,101785,SNNP,1
Kucha Alpha,52103,SNNP,1
Garda Marta,49993,SNNP,1
Kucha,115543,SNNP,1
Arba Minch town,198010,SNNP,1
Sheko,69633,SNNP,1
Gurafereda,50293,SNNP,1
Debub Bench,149485,SNNP,1
Shay Bench,126201,SNNP,1
Semen Bench,104950,SNNP,1
Gidi Bench,39605,SNNP,1
Mizan Aman town,67812,SNNP,1
Size town,34217,SNNP,1
Alle Special,85518,SNNP,1
Karat town,41457,SNNP,1
Segen Zuria,46210,SNNP,1
Karat Zuria,74427,SNNP,1
Kena,125228,SNNP,1
Kulito town,73449,SNNP,1
Wera,114682,SNNP,1
Atote Ulo,86017,SNNP,1
Wera Djo,75512,SNNP,1
Melekoza,128178,SNNP,1
Denba Gofa,95389,SNNP,1
Zala,99722,SNNP,1
Uba Debre Tsehay,95624,SNNP,1
Gezei Gofa,72867,SNNP,1
O'yida,44476,SNNP,1
Sawla town,59936,SNNP,1
Bulike town,23048,SNNP,1
Melo Gada,33129,SNNP,1
Basketo SP Woreda,80293,SNNP,1
Tocha,61180,SNNP,1
Mareka,66061,SNNP,1
Loma,79406,SNNP,1
Gena,48217,SNNP,1
Isara,88760,SNNP,1
Kache,32098,SNNP,1
Tercha Zuriya,75987,SNNP,1
Mari Mansa,73157,SNNP,1
Disa,61066,SNNP,1
Zabagazo,46013,SNNP,1
Tercha town,39246,SNNP,1
Gachit,52582,SNNP,1
Menit Goldiye,66578,SNNP,1
Gori Gesha,17425,SNNP,1
Menit Shasha,41825,SNNP,1
Bero,17568,SNNP,1
Surma,33146,SNNP,1
Maji,44662,SNNP,1
Konta,126142,SNNP,1
Alicho Woriro,125260,SNNP,1
Silti,196399,SNNP,1
Lanfero,162630,SNNP,1
Mierab Azenet Berbere,87998,SNNP,1
Dalocha,116928,SNNP,1
Sankura,114566,SNNP,1
Misrak Azenet Berbere,70995,SNNP,1
Hulbareg,85214,SNNP,1
Tora town,24042,SNNP,1
Worabe town,85843,SNNP,1
Kibet  town,23058,SNNP,1
Mito,71052,SNNP,1
Misirak Silti,39904,SNNP,1
Amaro,203444,SNNP,1
Burji Special,77812,SNNP,1
Derashe Special,145708,SNNP,1
Yem SP Woreda,108135,SNNP,1
Akobo,32849,Gambela,1
Lare,48089,Gambela,1
Jikawo,37878,Gambela,1
Wantawo,30457,Gambela,1
Makuey,23931,Gambela,1
Abobo,24999,Gambela,1
Gambela Zuria,15022,Gambela,1
Gog,28095,Gambela,1
Jore,12930,Gambela,1
Dima (GM),12709,Gambela,1
Gambela town,93086,Gambela,1
Godere,58366,Gambela,1
Mengesh,26729,Gambela,1
Itang,53065,Gambela,1
Sofi,11280,Harari,1
Shenkor,2659,Harari,1
Jinela,2308,Harari,1
Hakim,1498,Harari,1
Erer (HR),141635,Harari,1
Dire Teyara,1721,Harari,1
Amir Nur,663,Harari,1
Aboker,1631,Harari,1
Abadir,112093,Harari,1
Akaki - Kalit,247553,Addis Ababa,1
Nefas Silk,467653,Addis Ababa,1
Kolfe - Keran,580559,Addis Ababa,1
Bole,439417,Addis Ababa,1
Lideta,273084,Addis Ababa,1
Kirkos,299576,Addis Ababa,1
Yeka,478587,Addis Ababa,1
Addis Ketema (AA),345637,Addis Ababa,1
Arada,286390,Addis Ababa,1
Gulele,362267,Addis Ababa,1
Sabian,84798,Dire Dawa,1
Malka Jabti /M.Jebdu),20763,Dire Dawa,1
Legehare,9620,Dire Dawa,1
Addis Ketema (DD),166420,Dire Dawa,1
Gende Kore,13644,Dire Dawa,1
Dechatu,15400,Dire Dawa,1
Hafat Issa,5075,Dire Dawa,1
Kazira,9288,Dire Dawa,1
Police Maret,4998,Dire Dawa,1
Aseliso,69349,Dire Dawa,1
Jeldessa,48548,Dire Dawa,1
Wahil,36286,Dire Dawa,1
Biyoawale,39429,Dire Dawa,1
Shebe Dino,226093,Sidama,1
Hawassa Zuria,161436,Sidama,1
Arbegona,143002,Sidama,1
Dale,238378,Sidama,1
Aleta Wendo,159829,Sidama,1
Dara,125304,Sidama,1
Hulla,97141,Sidama,1
Bensa,188273,Sidama,1
Aroresa,109807,Sidama,1
Boricha,113563,Sidama,1
Gorche,123141,Sidama,1
Malga,146649,Sidama,1
Wonosho,111455,Sidama,1
Chire,108210,Sidama,1
Bursa,93371,Sidama,1
Aleta Chuko,171632,Sidama,1
Bona Zuria,153101,Sidama,1
Hawasa town,473135,Sidama,1
Wondo-Genet,124910,Sidama,1
Yirgalem town,100920,Sidama,1
Aleta Wondo town,75887,Sidama,1
Leku town,34389,Sidama,1
Hawela,104934,Sidama,1
Bura,53351,Sidama,1
Dara Otilicho,101991,Sidama,1
Teticha,82264,Sidama,1
Chirone,41895,Sidama,1
Shafamo,65647,Sidama,1
Chabe Gambeltu,75605,Sidama,1
Daye town,42522,Sidama,1
Hokko,96965,Sidama,1
Bilate Zuria,119230,Sidama,1
Darara,124439,Sidama,1
Daella,40600,Sidama,1
Chuko town,37201,Sidama,1
Wondo-Genet town,56414,Sidama,1
Loka Abaya,109526,Sidama,1
